timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448755115,0.32708333333333334,0.5475,628,657,2548,788,1920,1200,0,0,0,0,0,1,0
1612448755165,0.3307291666666667,0.5366666666666666,635,644,2555,775,1920,1200,0,0,0,0,0,1,0
1612448755215,0.3338541666666667,0.53,641,636,2561,767,1920,1200,0,0,0,0,0,1,0
1612448755266,0.334375,0.5291666666666667,642,635,2562,766,1920,1200,0,0,0,0,0,1,0
1612448755316,0.334375,0.5283333333333333,642,634,2562,765,1920,1200,0,0,0,0,0,1,0
1612448755371,0.334375,0.5283333333333333,642,634,2562,765,1920,1200,1,0,0,0,0,1,0
1612448755422,0.334375,0.5283333333333333,642,634,2562,765,1920,1200,0,0,0,0,0,1,0
1612448755522,0.328125,0.5325,630,639,2550,770,1920,1200,0,0,0,0,0,1,0
1612448755572,0.3223958333333333,0.5333333333333333,619,640,2539,771,1920,1200,0,0,0,0,0,1,0
1612448755623,0.3171875,0.5341666666666667,609,641,2529,772,1920,1200,0,0,0,0,0,1,0
1612448755673,0.31354166666666666,0.5341666666666667,602,641,2522,772,1920,1200,0,0,0,0,0,1,0
1612448755724,0.309375,0.5333333333333333,594,640,2514,771,1920,1200,0,0,0,0,0,1,0
1612448755774,0.30625,0.5333333333333333,588,640,2508,771,1920,1200,0,0,0,0,0,1,0
1612448755824,0.30052083333333335,0.5325,577,639,2497,770,1920,1200,0,0,0,0,0,1,0
1612448755875,0.3,0.5325,576,639,2496,770,1920,1200,0,0,0,0,0,1,0
1612448755925,0.2994791666666667,0.5325,575,639,2495,770,1920,1200,0,0,0,0,0,1,0
1612448755975,0.2994791666666667,0.5325,575,639,2495,770,1920,1200,0,0,0,0,0,1,0
1612448756026,0.2994791666666667,0.5325,575,639,2495,770,1920,1200,0,0,0,0,0,1,0
1612448756077,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,1,0,0,0,0,1,0
1612448756127,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756177,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756227,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756278,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756328,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756378,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756428,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756529,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756584,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,1,0,0,0,0,1,0
1612448756634,0.2989583333333333,0.5325,574,639,2494,770,1920,1200,0,0,0,0,0,1,0
1612448756684,0.2953125,0.535,567,642,2487,773,1920,1200,0,0,0,0,0,1,0
1612448756734,0.29270833333333335,0.535,562,642,2482,773,1920,1200,0,0,0,0,0,1,0
1612448756785,0.29010416666666666,0.5358333333333334,557,643,2477,774,1920,1200,0,0,0,0,0,1,0
1612448756835,0.2875,0.5358333333333334,552,643,2472,774,1920,1200,0,0,0,0,0,1,0
1612448756885,0.2869791666666667,0.5358333333333334,551,643,2471,774,1920,1200,0,0,0,0,0,1,0
1612448756936,0.2864583333333333,0.5358333333333334,550,643,2470,774,1920,1200,0,0,0,0,0,1,0
1612448756986,0.2859375,0.5366666666666666,549,644,2469,775,1920,1200,0,0,0,0,0,1,0
1612448757036,0.28541666666666665,0.5416666666666666,548,650,2468,781,1920,1200,0,0,0,0,0,1,0
1612448757087,0.2838541666666667,0.5458333333333333,545,655,2465,786,1920,1200,0,0,0,0,0,1,0
1612448757137,0.28125,0.5516666666666666,540,662,2460,793,1920,1200,0,0,0,0,0,1,0
1612448757187,0.27708333333333335,0.5575,532,669,2452,800,1920,1200,0,0,0,0,0,1,0
1612448757238,0.2760416666666667,0.5583333333333333,530,670,2450,801,1920,1200,0,0,0,0,0,1,0
1612448757289,0.2760416666666667,0.5591666666666667,530,671,2450,802,1920,1200,0,0,0,0,0,1,0
1612448757340,0.2760416666666667,0.5591666666666667,530,671,2450,802,1920,1200,0,0,0,0,0,1,0
1612448757390,0.2760416666666667,0.5591666666666667,530,671,2450,802,1920,1200,0,0,0,0,0,1,0
1612448757442,0.2760416666666667,0.5591666666666667,530,671,2450,802,1920,1200,1,0,0,0,0,1,0
1612448757542,0.2760416666666667,0.56,530,672,2450,803,1920,1200,0,0,0,0,0,1,0
1612448757593,0.2765625,0.5633333333333334,531,676,2451,807,1920,1200,0,0,0,0,0,1,0
1612448757643,0.2765625,0.5633333333333334,531,676,2451,807,1920,1200,0,0,0,0,0,1,0
1612448757693,0.2765625,0.5633333333333334,531,676,2451,807,1920,1200,0,0,0,0,0,1,0
1612448757744,0.2765625,0.5633333333333334,531,676,2451,807,1920,1200,0,0,0,0,0,1,0
1612448757794,0.2765625,0.5641666666666667,531,677,2451,808,1920,1200,0,0,0,0,0,1,0
1612448757844,0.2765625,0.5691666666666667,531,683,2451,814,1920,1200,0,0,0,0,0,1,0
1612448757894,0.2765625,0.5858333333333333,531,703,2451,834,1920,1200,0,0,0,0,0,1,0
1612448757945,0.2760416666666667,0.5875,530,705,2450,836,1920,1200,0,0,0,0,0,1,0
1612448757995,0.2760416666666667,0.5891666666666666,530,707,2450,838,1920,1200,0,0,0,0,0,1,0
1612448758048,0.2760416666666667,0.5908333333333333,530,709,2450,840,1920,1200,0,0,0,0,0,1,0
1612448758098,0.2760416666666667,0.5916666666666667,530,710,2450,841,1920,1200,0,0,0,0,0,1,0
1612448758150,0.2760416666666667,0.5916666666666667,530,710,2450,841,1920,1200,1,0,0,0,0,1,0
1612448758201,0.2765625,0.5941666666666666,531,713,2451,844,1920,1200,0,0,0,0,0,1,0
1612448758251,0.27708333333333335,0.6041666666666666,532,725,2452,856,1920,1200,0,0,0,0,0,1,0
1612448758301,0.27760416666666665,0.6141666666666666,533,737,2453,868,1920,1200,0,0,0,0,0,1,0
1612448758351,0.27760416666666665,0.6175,533,741,2453,872,1920,1200,0,0,0,0,0,1,0
1612448758402,0.278125,0.6191666666666666,534,743,2454,874,1920,1200,0,0,0,0,0,1,0
1612448758452,0.278125,0.6208333333333333,534,745,2454,876,1920,1200,0,0,0,0,0,1,0
1612448758552,0.278125,0.6283333333333333,534,754,2454,885,1920,1200,0,0,0,0,0,1,0
1612448758603,0.278125,0.6283333333333333,534,754,2454,885,1920,1200,0,0,0,0,0,1,0
1612448758653,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448758703,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,1,0,0,0,0,1,0
1612448758754,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448758804,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448758854,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448758905,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448758955,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448759005,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448759056,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,1,1,0,0,0,1,0
1612448759106,0.278125,0.6291666666666667,534,755,2454,886,1920,1200,0,0,0,0,0,1,0
1612448759156,0.278125,0.6266666666666667,534,752,2454,883,1920,1200,0,0,0,0,0,1,0
1612448759207,0.278125,0.6225,534,747,2454,878,1920,1200,0,0,0,0,0,1,0
1612448759257,0.2786458333333333,0.6133333333333333,535,736,2455,867,1920,1200,0,0,0,0,0,1,0
