timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448878857,0.5292553191489362,0.7936191425722832,796,796,796,866,1504,1003,0,0,0,0,0,0,1
1612448878915,0.5292553191489362,0.7936191425722832,796,796,796,866,1504,1003,0,0,0,0,0,0,1
1612448899719,0.4946808510638298,0.8015952143569293,744,804,744,875,1504,1003,0,0,0,0,0,0,1
1612448899770,0.4946808510638298,0.8015952143569293,744,804,744,875,1504,1003,0,0,0,0,0,0,1
1612448899821,0.4966755319148936,0.8015952143569293,747,804,747,875,1504,1003,0,0,0,1,0,0,0
1612448899931,0.49867021276595747,0.8015952143569293,750,804,750,875,1504,1003,0,0,0,0,0,0,1
1612448899982,0.5,0.8015952143569293,752,804,752,875,1504,1003,0,0,0,0,0,0,1
1612448900033,0.5006648936170213,0.8015952143569293,753,804,753,875,1504,1003,0,0,0,0,0,0,1
1612448900085,0.5026595744680851,0.8015952143569293,756,804,756,875,1504,1003,0,0,0,0,0,0,1
1612448900137,0.5053191489361702,0.8015952143569293,760,804,760,875,1504,1003,0,0,0,0,0,0,1
1612448900188,0.5113031914893617,0.7996011964107677,769,802,769,873,1504,1003,0,0,0,0,0,0,1
1612448900239,0.5166223404255319,0.7996011964107677,777,802,777,872,1504,1003,0,0,0,0,0,0,1
1612448900290,0.5186170212765957,0.7986041874376869,780,801,780,872,1504,1003,0,0,0,0,0,0,1
1612448900356,0.5186170212765957,0.7986041874376869,780,801,780,872,1504,1003,0,0,0,0,0,0,1
1612448900407,0.5199468085106383,0.7986041874376869,782,801,782,872,1504,1003,0,0,0,0,0,0,1
1612448900458,0.5206117021276596,0.7986041874376869,783,801,783,872,1504,1003,0,0,0,0,0,0,1
1612448900575,0.5206117021276596,0.7986041874376869,783,801,783,872,1504,1003,0,0,0,0,0,0,1
1612448960672,0.5724734042553191,0.8155533399800599,861,818,861,888,1504,1003,0,0,0,1,0,0,0
1612448960722,0.5724734042553191,0.8145563310069791,861,817,861,888,1504,1003,0,0,0,1,0,0,0
