timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom
1612448655132,0.30486111111111114,0.7444444444444445,439,670,1052,800,1440,900,0,0,0,0,0,0,1
1612448673511,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673562,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673617,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673762,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673812,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673864,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673917,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448673970,0.20069444444444445,0.7477777777777778,289,673,902,803,1440,900,0,0,0,0,0,0,1
1612448676261,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676316,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676370,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676422,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676474,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676545,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676600,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676755,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676809,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676860,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676913,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448676965,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448677017,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448677071,0.3548611111111111,0.7611111111111111,511,685,1124,815,1440,900,0,0,0,0,0,0,1
1612448746247,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746302,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746494,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746549,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746599,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746653,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746703,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746754,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746807,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746859,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746912,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746963,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448747018,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448747072,0.21180555555555555,0.7577777777777778,305,682,1167,812,1440,900,0,0,0,0,0,0,1
1612448747122,0.21458333333333332,0.7544444444444445,309,679,1171,809,1440,900,0,0,0,0,0,0,1
1612448747173,0.22361111111111112,0.7544444444444445,322,679,1184,809,1440,900,0,0,0,0,0,0,1
1612448747223,0.2326388888888889,0.7544444444444445,335,679,1197,809,1440,900,0,0,0,0,0,0,1
1612448747273,0.2375,0.7544444444444445,342,679,1204,809,1440,900,0,0,0,0,0,0,1
1612448747324,0.23958333333333334,0.7544444444444445,345,679,1207,809,1440,900,0,0,0,0,0,0,1
1612448746494,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746549,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746599,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746653,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746703,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746754,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746807,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746859,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746912,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448746963,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448747018,0.2125,0.7633333333333333,306,687,1168,817,1440,900,0,0,0,0,0,0,1
1612448747072,0.21180555555555555,0.7577777777777778,305,682,1167,812,1440,900,0,0,0,0,0,0,1
1612448747122,0.21458333333333332,0.7544444444444445,309,679,1171,809,1440,900,0,0,0,0,0,0,1
1612448747173,0.22361111111111112,0.7544444444444445,322,679,1184,809,1440,900,0,0,0,0,0,0,1
1612448747223,0.2326388888888889,0.7544444444444445,335,679,1197,809,1440,900,0,0,0,0,0,0,1
1612448747273,0.2375,0.7544444444444445,342,679,1204,809,1440,900,0,0,0,0,0,0,1
1612448747324,0.23958333333333334,0.7544444444444445,345,679,1207,809,1440,900,0,0,0,0,0,0,1
1612448747374,0.24097222222222223,0.7544444444444445,347,679,1209,809,1440,900,0,0,0,0,0,0,1
1612448747429,0.24097222222222223,0.7544444444444445,347,679,1209,809,1440,900,0,0,0,0,0,0,1
1612448791240,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791290,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791346,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791398,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791480,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791535,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791588,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791642,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791693,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791746,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791796,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
1612448791847,0.26875,0.7411111111111112,387,667,984,824,1440,900,0,0,0,0,0,0,1
