timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448655714,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655774,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655835,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655895,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655956,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656017,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656077,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656137,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656199,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656261,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656323,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656383,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448656436,0.4869791666666667,0.5133333333333333,935,616,935,690,1920,1200,0,0,0,0,0,1,0,0
1612448656490,0.503125,0.5475,966,657,966,731,1920,1200,0,0,0,0,1,0,0,0
1612448656549,0.509375,0.5616666666666666,978,674,978,748,1920,1200,0,0,0,0,1,0,0,0
1612448656602,0.5114583333333333,0.5683333333333334,982,682,982,756,1920,1200,0,0,0,0,1,0,0,0
1612448656655,0.5114583333333333,0.5691666666666667,982,683,982,757,1920,1200,0,0,0,0,1,0,0,0
1612448656716,0.5114583333333333,0.5691666666666667,982,683,982,757,1920,1200,0,0,0,0,1,0,0,0
1612448656776,0.5114583333333333,0.5691666666666667,982,683,982,757,1920,1200,0,0,0,0,1,0,0,0
1612448656835,0.5192708333333333,0.6175,997,741,997,815,1920,1200,0,0,0,1,0,0,0,0
1612448656897,0.5171875,0.7358333333333333,993,883,993,957,1920,1200,0,0,0,1,0,0,0,0
1612448656952,0.490625,0.865,942,1038,942,1112,1920,1200,0,0,0,0,0,0,1,0
1612448657003,0.4765625,0.9008333333333334,915,1081,915,1155,1920,1200,0,0,0,0,0,0,1,0
1612448657065,0.46927083333333336,0.9091666666666667,901,1091,901,1165,1920,1200,0,0,0,0,0,0,1,0
1612448657125,0.46875,0.9091666666666667,900,1091,900,1165,1920,1200,0,0,0,0,0,0,1,0
1612448657188,0.46875,0.9091666666666667,900,1091,900,1165,1920,1200,0,0,0,0,0,0,1,0
1612448657248,0.46875,0.9091666666666667,900,1091,900,1165,1920,1200,0,0,0,0,0,0,1,0
1612448657304,0.471875,0.905,906,1086,906,1160,1920,1200,0,0,0,0,0,0,1,0
1612448657355,0.47552083333333334,0.8983333333333333,913,1078,913,1152,1920,1200,0,0,0,0,0,0,1,0
1612448657415,0.4765625,0.8958333333333334,915,1075,915,1149,1920,1200,0,0,0,0,0,0,1,0
1612448657468,0.47708333333333336,0.8908333333333334,916,1069,916,1143,1920,1200,0,0,0,0,0,0,1,0
1612448657520,0.47708333333333336,0.89,916,1068,916,1142,1920,1200,0,0,0,0,0,0,1,0
1612448657580,0.47708333333333336,0.89,916,1068,916,1142,1920,1200,0,0,0,0,0,0,1,0
1612448657641,0.47708333333333336,0.8891666666666667,916,1067,916,1141,1920,1200,0,0,0,0,0,0,1,0
1612448657702,0.47708333333333336,0.8891666666666667,916,1067,916,1141,1920,1200,0,0,0,0,0,0,1,0
1612448657755,0.4864583333333333,0.8875,934,1065,934,1139,1920,1200,0,0,0,0,0,0,1,0
1612448657868,0.5083333333333333,0.8891666666666667,976,1067,976,1141,1920,1200,0,0,0,0,0,0,1,0
1612448657919,0.5151041666666667,0.8891666666666667,989,1067,989,1141,1920,1200,0,0,0,0,0,0,1,0
1612448657971,0.5505208333333333,0.8858333333333334,1057,1063,1057,1137,1920,1200,0,0,0,0,0,0,1,0
1612448658035,0.6104166666666667,0.8708333333333333,1172,1045,1172,1119,1920,1200,0,0,0,0,0,0,1,0
1612448658085,0.6291666666666667,0.8691666666666666,1208,1043,1208,1117,1920,1200,0,0,0,0,0,0,1,0
1612448658141,0.6260416666666667,0.8783333333333333,1202,1054,1202,1128,1920,1200,0,0,0,0,0,0,1,0
1612448658201,0.6260416666666667,0.8783333333333333,1202,1054,1202,1128,1920,1200,0,0,0,0,0,0,1,0
1612448658252,0.6875,0.7908333333333334,1320,949,1320,1023,1920,1200,0,0,0,1,0,0,0,0
1612448658305,0.8390625,0.3275,1611,393,1611,467,1920,1200,0,0,0,1,0,0,0,0
1612448658357,0.8588541666666667,0.12333333333333334,1649,148,1649,222,1920,1200,0,0,0,1,0,0,0,0
1612448658413,0.8588541666666667,0.11333333333333333,1649,136,1649,210,1920,1200,0,0,0,1,0,0,0,0
1612448658470,0.8578125,0.11083333333333334,1647,133,1647,207,1920,1200,0,0,0,1,0,0,0,0
1612448658522,0.8546875,0.10583333333333333,1641,127,1641,201,1920,1200,0,0,0,1,0,0,0,0
1612448658578,0.8510416666666667,0.08166666666666667,1634,98,1634,172,1920,1200,0,0,0,1,0,0,0,0
1612448658636,0.8546875,0.024166666666666666,1641,29,1641,103,1920,1200,0,0,0,0,0,0,0,1
1612448658687,0.8552083333333333,0.015,1642,18,1642,92,1920,1200,0,0,0,0,0,0,0,1
1612448658744,0.8557291666666667,0.0125,1643,15,1643,89,1920,1200,0,0,0,0,0,0,0,1
1612448658804,0.8557291666666667,0.0125,1643,15,1643,89,1920,1200,0,0,0,0,0,0,0,1
1612448658864,0.8557291666666667,0.0125,1643,15,1643,89,1920,1200,0,0,0,0,0,0,0,1
1612448664579,0.459375,0.8825,882,1059,882,1133,1920,1200,0,0,0,0,0,0,1,0
1612448664647,0.459375,0.8825,882,1059,882,1133,1920,1200,0,0,0,0,0,0,1,0
1612448664702,0.459375,0.8825,882,1059,882,1133,1920,1200,0,0,0,0,0,0,1,0
1612448664761,0.45989583333333334,0.8833333333333333,883,1060,883,1134,1920,1200,0,0,0,0,0,0,1,0
1612448664822,0.4609375,0.8841666666666667,885,1061,885,1135,1920,1200,0,0,0,0,0,0,1,0
1612448664875,0.4625,0.885,888,1062,888,1136,1920,1200,0,0,0,0,0,0,1,0
1612448664925,0.4666666666666667,0.885,896,1062,896,1136,1920,1200,0,0,0,0,0,0,1,0
1612448664976,0.4671875,0.885,897,1062,897,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665035,0.46979166666666666,0.885,902,1062,902,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665092,0.4739583333333333,0.885,910,1062,910,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665216,0.47604166666666664,0.885,914,1062,914,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665276,0.47604166666666664,0.885,914,1062,914,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665336,0.47604166666666664,0.885,914,1062,914,1136,1920,1200,0,0,0,0,0,0,1,0
1612448665391,0.4713541666666667,0.8858333333333334,905,1063,905,1137,1920,1200,0,0,0,0,0,0,1,0
1612448665442,0.4630208333333333,0.89,889,1068,889,1142,1920,1200,0,0,0,0,0,0,1,0
1612448665504,0.46145833333333336,0.8908333333333334,886,1069,886,1143,1920,1200,0,0,0,0,0,0,1,0
1612448665566,0.46145833333333336,0.8908333333333334,886,1069,886,1143,1920,1200,0,0,0,0,0,0,1,0
1612448665625,0.46822916666666664,0.8908333333333334,899,1069,899,1143,1920,1200,0,0,0,0,0,0,1,0
1612448665676,0.49635416666666665,0.89,953,1068,953,1142,1920,1200,0,0,0,0,0,0,1,0
1612448665731,0.5208333333333334,0.8883333333333333,1000,1066,1000,1140,1920,1200,0,0,0,0,0,0,1,0
1612448665793,0.5421875,0.8875,1041,1065,1041,1139,1920,1200,0,0,0,0,0,0,1,0
1612448665853,0.5489583333333333,0.8866666666666667,1054,1064,1054,1138,1920,1200,0,0,0,0,0,0,1,0
1612448665913,0.5489583333333333,0.8866666666666667,1054,1064,1054,1138,1920,1200,0,0,0,0,0,0,1,0
1612448665974,0.5489583333333333,0.8866666666666667,1054,1064,1054,1138,1920,1200,0,0,0,0,0,0,1,0
1612448666037,0.5526041666666667,0.8866666666666667,1061,1064,1061,1138,1920,1200,0,0,0,0,0,0,1,0
1612448666097,0.5578125,0.8858333333333334,1071,1063,1071,1137,1920,1200,0,0,0,0,0,0,1,0
1612448666160,0.5578125,0.8858333333333334,1071,1063,1071,1137,1920,1200,0,0,0,0,0,0,1,0
1612448666220,0.5578125,0.8858333333333334,1071,1063,1071,1137,1920,1200,0,0,0,0,0,0,1,0
1612448666280,0.5578125,0.8858333333333334,1071,1063,1071,1137,1920,1200,0,0,0,0,0,0,1,0
1612448666340,0.5578125,0.8858333333333334,1071,1063,1071,1137,1920,1200,0,0,0,0,0,0,1,0
1612448683216,0.4635416666666667,0.8866666666666667,890,1064,890,1138,1920,1200,0,0,0,0,0,0,1,0
1612448683269,0.48333333333333334,0.8816666666666667,928,1058,928,1132,1920,1200,0,0,0,0,0,0,1,0
1612448683325,0.5255208333333333,0.8525,1009,1023,1009,1097,1920,1200,0,0,0,1,0,0,0,0
