timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448796230,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448796281,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448796332,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448796382,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448796432,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448796485,0.41354166666666664,0.8361111111111111,794,903,2714,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803114,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803165,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803216,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803376,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803426,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803477,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803529,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803580,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803630,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803681,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803732,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803784,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803886,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803937,0.5765625,0.8398148148148148,1107,907,3027,1009,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448803988,0.5744791666666667,0.8407407407407408,1103,908,3023,1010,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804037,0.5479166666666667,0.85,1052,918,2972,1020,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804088,0.5244791666666667,0.8462962962962963,1007,914,2927,1016,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804138,0.48802083333333335,0.8435185185185186,937,911,2857,1013,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804190,0.4588541666666667,0.8472222222222222,881,915,2801,1017,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804241,0.440625,0.8481481481481481,846,916,2766,1018,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804291,0.42552083333333335,0.8481481481481481,817,916,2737,1018,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804343,0.4244791666666667,0.8481481481481481,815,916,2735,1018,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804395,0.4234375,0.8462962962962963,813,914,2733,1016,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804445,0.42135416666666664,0.8388888888888889,809,906,2729,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804495,0.42083333333333334,0.8388888888888889,808,906,2728,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804546,0.41822916666666665,0.837037037037037,803,904,2723,1006,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804598,0.41770833333333335,0.837037037037037,802,904,2722,1006,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804647,0.4166666666666667,0.8361111111111111,800,903,2720,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804699,0.415625,0.8361111111111111,798,903,2718,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804750,0.41510416666666666,0.8361111111111111,797,903,2717,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804800,0.41458333333333336,0.8361111111111111,796,903,2716,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804903,0.41458333333333336,0.8361111111111111,796,903,2716,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448804953,0.41458333333333336,0.8361111111111111,796,903,2716,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805004,0.41458333333333336,0.8361111111111111,796,903,2716,1005,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805056,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805107,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805156,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805207,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805258,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805308,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805359,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805412,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805463,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805514,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805565,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805617,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448805667,0.41458333333333336,0.8351851851851851,796,902,2716,1004,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820258,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820310,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820360,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820411,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820463,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820571,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820622,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820673,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820725,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820776,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820826,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820876,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820927,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448820995,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821045,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821148,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821199,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821250,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821300,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821353,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821409,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821460,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821513,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821567,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821618,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821671,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821721,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821772,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821823,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821875,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821925,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448821975,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822026,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822127,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822178,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822229,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822279,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822331,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822382,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822432,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822483,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822535,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822586,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822637,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822689,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822740,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822791,0.5260416666666666,0.8379629629629629,1010,905,2930,1007,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822842,0.5260416666666666,0.8388888888888889,1010,906,2930,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822894,0.5260416666666666,0.8388888888888889,1010,906,2930,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822945,0.5260416666666666,0.8388888888888889,1010,906,2930,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448822996,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823046,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823148,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823199,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823250,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823300,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823351,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823402,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823455,0.5255208333333333,0.8388888888888889,1009,906,2929,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823505,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823557,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823608,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823658,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823709,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823761,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823812,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823863,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823914,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448823965,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824017,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824067,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824168,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824218,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824268,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824318,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824371,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824422,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824474,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824523,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824575,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824625,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824676,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824727,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824778,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824829,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824880,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824931,0.525,0.8388888888888889,1008,906,2928,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448824983,0.5244791666666667,0.8388888888888889,1007,906,2927,1008,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825033,0.5213541666666667,0.8407407407407408,1001,908,2921,1010,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825084,0.5171875,0.8453703703703703,993,913,2913,1015,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825235,0.5088541666666667,0.8472222222222222,977,915,2897,1017,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825287,0.5088541666666667,0.8472222222222222,977,915,2897,1017,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825338,0.5083333333333333,0.8472222222222222,976,915,2896,1017,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825389,0.5046875,0.8472222222222222,969,915,2889,1017,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825440,0.49583333333333335,0.85,952,918,2872,1020,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825491,0.4895833333333333,0.8518518518518519,940,920,2860,1022,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825542,0.48854166666666665,0.8518518518518519,938,920,2858,1022,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825593,0.48854166666666665,0.8518518518518519,938,920,2858,1022,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825644,0.48854166666666665,0.8518518518518519,938,920,2858,1022,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825694,0.48802083333333335,0.8462962962962963,937,914,2857,1016,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825745,0.4901041666666667,0.8314814814814815,941,898,2861,1000,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825796,0.49166666666666664,0.8203703703703704,944,886,2864,988,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825846,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825896,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825946,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448825998,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826049,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826100,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826200,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826253,0.49166666666666664,0.8194444444444444,944,885,2864,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826304,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826356,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826407,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826458,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826509,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826561,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826612,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826663,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826715,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826766,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826816,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826866,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826917,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448826969,0.4921875,0.8194444444444444,945,885,2865,987,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448827020,0.4921875,0.8185185185185185,945,884,2865,986,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448827071,0.49166666666666664,0.8111111111111111,944,876,2864,978,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448827122,0.49114583333333334,0.8046296296296296,943,869,2863,971,1920,1080,0,0,0,0,0,0,0,0,1,0
1612448827224,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827275,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827326,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827378,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827430,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827481,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827532,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827583,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827634,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827684,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827736,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827787,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827837,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827888,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827940,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448827990,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828043,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828094,0.49114583333333334,0.8027777777777778,943,867,2863,969,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828146,0.49270833333333336,0.8,946,864,2866,966,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828247,0.4979166666666667,0.7851851851851852,956,848,2876,950,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828298,0.5010416666666667,0.7777777777777778,962,840,2882,942,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828349,0.5020833333333333,0.7768518518518519,964,839,2884,941,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828399,0.5046875,0.7759259259259259,969,838,2889,940,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828449,0.5072916666666667,0.775,974,837,2894,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828500,0.5078125,0.775,975,837,2895,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828551,0.5078125,0.775,975,837,2895,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828602,0.5078125,0.775,975,837,2895,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828653,0.5078125,0.775,975,837,2895,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828705,0.5078125,0.775,975,837,2895,939,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828755,0.5078125,0.7712962962962963,975,833,2895,935,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828806,0.509375,0.7462962962962963,978,806,2898,908,1920,1080,0,0,0,1,0,0,0,0,0,0
1612448828856,0.5119791666666667,0.7148148148148148,983,772,2903,874,1920,1080,0,0,0,0,1,0,0,0,0,0
1612448828907,0.5125,0.6657407407407407,984,719,2904,821,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448828959,0.5072916666666667,0.587037037037037,974,634,2894,736,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829010,0.4984375,0.5,957,540,2877,642,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829060,0.4947916666666667,0.47685185185185186,950,515,2870,617,1920,1080,0,0,0,0,1,0,0,0,0,0
1612448829111,0.4942708333333333,0.4722222222222222,949,510,2869,612,1920,1080,0,0,0,0,1,0,0,0,0,0
1612448829161,0.4942708333333333,0.4722222222222222,949,510,2869,612,1920,1080,0,0,0,0,1,0,0,0,0,0
1612448829264,0.4942708333333333,0.4722222222222222,949,510,2869,612,1920,1080,0,0,0,0,1,0,0,0,0,0
1612448829314,0.4765625,0.4898148148148148,915,529,2835,631,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829366,0.4005208333333333,0.5287037037037037,769,571,2689,673,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829417,0.3796875,0.5342592592592592,729,577,2649,679,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829468,0.3776041666666667,0.5342592592592592,725,577,2645,679,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829518,0.3776041666666667,0.5342592592592592,725,577,2645,679,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829568,0.37916666666666665,0.5194444444444445,728,561,2648,663,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829620,0.38125,0.5018518518518519,732,542,2652,644,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829670,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829721,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829772,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829822,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829872,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829923,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448829974,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448830025,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
1612448830077,0.38125,0.49907407407407406,732,539,2652,641,1920,1080,0,0,0,0,0,0,1,0,0,0
