timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448656310,0.23541666666666666,0.5566666666666666,339,501,952,631,1440,900,0,0,0,0,1,0,0,0,0
1612448656362,0.23402777777777778,0.5677777777777778,337,511,950,641,1440,900,0,0,0,0,0,1,0,0,0
1612448656519,0.23333333333333334,0.5888888888888889,336,530,949,660,1440,900,0,0,0,0,0,1,0,0,0
1612448656569,0.23333333333333334,0.5888888888888889,336,530,949,660,1440,900,0,0,0,0,0,1,0,0,0
1612448656620,0.23333333333333334,0.5888888888888889,336,530,949,660,1440,900,0,0,0,0,0,1,0,0,0
1612448656671,0.23333333333333334,0.5888888888888889,336,530,949,660,1440,900,0,0,0,0,0,1,0,0,0
1612448656722,0.2298611111111111,0.6,331,540,944,670,1440,900,0,0,0,0,0,1,0,0,0
1612448656772,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448656826,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448656880,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448656933,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448656985,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657038,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,1,0,0,0,0,1,0,0,0
1612448657089,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657141,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657196,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657249,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657300,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657351,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657403,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657508,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
1612448657563,0.22847222222222222,0.6044444444444445,329,544,942,674,1440,900,0,0,0,0,0,1,0,0,0
